age,is_corporate,gender,total_balance,account_count,has_active_loan,has_overdue_loan,has_upcoming_payment,has_issuing_card,has_check_card,has_credit_card,has_deposit_sub,has_savings_sub,default_risk_level,recent_deposit_count,recent_withdrawal_count,recent_transfer_count,days_since_last_tx,max_password_fail_count,has_business_id,task_detail_type,savings_near_maturity,deposit_near_maturity,profile_id,scenario_kind
59,0,1,2198234,1,1,0,1,0,1,1,0,0,0,4,5,0,14,0,0,대출 상환,0,0,ce3f3337e6f7433b140a4fdf,original_cleaned
47,0,0,17417388,1,1,0,0,0,0,0,0,0,0,3,10,1,2,0,0,출금,0,0,042f74469fc6131883e6aca7,original_cleaned
59,0,0,9013425,2,0,0,0,0,1,1,0,0,0,10,2,1,6,0,0,입금,0,0,c682e770a985919d68dbac19,original_cleaned
39,0,0,5433913,2,0,0,0,0,1,1,0,1,0,3,3,4,14,0,0,적금,1,0,f4ef37ff0a26fe2d08ae69af,original_cleaned
35,0,0,17641841,2,1,1,1,0,0,0,0,0,0,2,2,2,27,0,0,연체관리,0,0,3a045ea11a8ec2ecead313c0,original_cleaned
28,0,1,6322796,1,0,0,0,0,1,1,0,0,0,0,2,18,9,0,0,이체,0,0,d541898fae54d7bf3e43b86e,original_cleaned
38,0,0,1101809,2,0,0,0,0,0,1,0,0,0,0,0,0,36,0,0,신용대출,0,0,d7406f2c8fb33e01417ebf59,original_cleaned
70,0,1,14379543,1,0,0,0,0,1,0,0,0,0,6,2,1,11,0,0,입금,0,0,e4b90275ea839d040d9c5542,original_cleaned
40,0,0,9977505,1,0,0,0,0,0,1,0,0,0,3,0,4,19,0,0,신용대출,0,0,9aae30e9917916d09ccd6126,original_cleaned
46,0,0,15731916,1,0,0,0,0,1,0,0,0,0,4,2,3,20,0,0,신용카드 발급,0,0,9b6e8cd3c74ebda118e7e5b5,original_cleaned
39,0,1,815478,2,0,0,0,0,0,1,0,1,0,0,0,0,39,0,0,적금,1,0,bf8dfd84d0dd16422dd7322b,original_cleaned
27,0,0,6295587,2,1,0,0,1,1,1,0,0,0,0,0,0,38,0,0,카드수령,0,0,6c25c209cba764118fba4c20,original_cleaned
48,1,0,64735811,2,0,0,0,0,1,0,0,0,0,0,0,0,32,0,0,법인카드 발급,0,0,f372325ca277a05b5345fef6,original_cleaned
56,0,1,4743637,2,1,0,1,0,1,1,0,0,0,0,0,0,42,0,0,대출 상환,0,0,e34290570dcc81a175a03579,original_cleaned
58,0,0,7920665,2,1,0,1,0,0,0,0,0,0,0,0,0,34,0,0,대출 상환,0,0,89e8b6d2cb643291133210b1,original_cleaned
74,0,0,2811150,2,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,연금신청,0,0,3020264468afde92101f3c2f,original_cleaned
38,0,1,3515443,2,0,0,0,0,1,0,0,0,0,0,0,0,43,0,0,신용카드 발급,0,0,e695978def526360a0f149f0,original_cleaned
44,0,0,1073541,3,1,0,0,0,1,1,1,0,0,4,6,1,18,0,0,예금,0,1,d3aa8772d279c99b139bb9f3,original_cleaned
36,0,0,6412028,2,0,0,0,0,0,0,1,0,0,5,3,2,21,0,0,예금,0,1,4c2534ec6f5b7782a05fe27d,original_cleaned
69,0,1,735749,1,0,0,0,0,1,0,0,0,0,4,0,0,3,0,0,입금,0,0,b17b6bf866ab89dbd11d3654,original_cleaned
38,0,1,1500174,1,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,소상공인 대출,0,0,1d3062e27431f37e02fd8753,original_cleaned
20,0,1,1117567,1,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,체크카드 발급,0,0,ac93edc1df2c534af8b61370,original_cleaned
34,0,0,40742594,2,1,0,0,0,1,0,1,0,0,0,0,0,43,0,0,예금,0,1,48b84bd82b5622280f39c9d8,original_cleaned
34,0,0,3075197,2,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,전세자금대출,0,0,61be1ee14acb796ffedbc405,original_cleaned
59,1,1,23126351,4,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,법인카드 발급,0,0,7e6bc753a3c23af9d8e30723,original_cleaned
54,0,0,14592818,1,0,0,0,0,0,1,0,0,0,0,0,0,33,0,0,전세자금대출,0,0,58c74235ecbfffdf646b244d,original_cleaned
53,0,1,181473,2,0,0,0,0,0,1,0,0,0,3,6,0,8,0,0,출금,0,0,6846a36a454a58713d4f7478,original_cleaned
29,0,1,1403247,2,0,0,0,0,1,0,0,0,0,3,1,1,26,0,0,신용대출,0,0,0f9842bb47aea3f8fc92ac3c,original_cleaned
43,0,1,7777106,2,1,0,0,0,0,0,0,0,0,5,5,3,2,0,0,소상공인 대출,0,0,db287d561257c3d48f3ce152,original_cleaned
36,0,0,3731435,1,0,0,0,0,0,0,0,0,0,3,4,4,30,0,0,소상공인 대출,0,0,2dec8cc4b9ce2e6d964c671f,original_cleaned
37,0,1,14293811,2,0,0,0,1,0,0,0,0,0,2,5,5,4,0,0,카드수령,0,0,3cf4e5ec8e8ee8d0aea4c8ba,original_cleaned
45,0,0,22121701,1,0,0,0,0,0,0,1,0,0,3,3,4,9,0,0,예금,0,1,fdf1c37a456d55611d3931b9,original_cleaned
63,0,1,2009780,2,1,1,1,0,1,1,0,0,0,0,0,0,34,0,0,연체관리,0,0,9ce2f8cd9e49fc15e57af531,original_cleaned
50,0,0,25409302,3,1,0,0,0,0,0,1,0,0,1,1,4,7,0,0,예금,0,1,9745fb66347a38c170f98d55,original_cleaned
31,0,0,6059703,2,0,0,0,0,0,0,0,0,0,3,1,2,26,0,0,전세자금대출,0,0,5d26f905cc6ea97520ae072a,original_cleaned
24,0,1,1810537,1,0,0,0,0,0,0,0,0,0,3,6,4,15,0,0,체크카드 발급,0,0,3795c5d57e182f58dcfd9366,original_cleaned
57,1,1,64539340,3,1,0,0,0,1,1,0,0,0,6,0,1,28,0,0,기업대출,0,0,20d8d4ca45be94a03ce8bf6a,original_cleaned
35,0,0,154614,2,0,0,0,0,0,1,0,0,0,9,3,2,9,0,0,신용대출,0,0,21d9d1ad008e60f69c6a9977,original_cleaned
28,0,0,4570669,1,1,0,0,0,1,0,0,0,0,0,0,0,34,0,0,금융상품가입,0,0,8cd1f2d0dfb547690c467fe6,original_cleaned
37,0,1,3258465,2,0,0,0,0,1,0,0,0,0,1,4,3,2,0,0,전세자금대출,0,0,b1240116eda3cb8daf8d7e43,original_cleaned
33,0,1,7113619,2,0,0,0,0,1,1,0,0,0,2,13,2,13,0,0,출금,0,0,bac07711ba16399187f18066,original_cleaned
28,1,0,71137080,2,1,0,0,0,0,0,0,0,0,0,2,3,15,0,0,법인카드 발급,0,0,3a7220cd1070b5f03229a469,original_cleaned
61,1,0,44535235,4,1,1,0,0,0,0,0,0,2,3,2,1,20,0,0,부도관리,0,0,e4dc91dac23b461f2b3d00e8,original_cleaned
62,0,0,7910094,1,0,0,0,0,0,0,0,0,0,1,2,0,12,0,0,연금신청,0,0,a8ef52d426be8daff0334f70,original_cleaned
66,0,1,20132837,1,0,0,0,0,1,0,0,0,0,0,0,0,40,4,0,통장 비밀번호 변경,0,0,87726a6bceb106cf7c2911ca,original_cleaned
55,0,1,2970551,2,1,0,1,0,0,0,0,0,0,2,4,2,9,0,0,대출 상환,0,0,483038035b629c00492056f5,original_cleaned
34,1,1,120789022,1,0,0,0,0,0,0,0,0,0,1,6,2,18,0,0,법인카드 발급,0,0,27e24ccd53a103ad81e6a372,original_cleaned
25,0,1,10864914,1,0,0,0,0,0,0,0,0,0,0,2,1,18,0,0,전세자금대출,0,0,58ff02a06b8c0e4ba1a010ff,original_cleaned
36,0,0,134618,2,1,1,0,0,0,0,0,0,0,3,4,2,18,0,0,연체관리,0,0,8ce2b9159f032c8344467200,original_cleaned
45,0,0,20265383,1,1,0,1,0,1,0,0,0,0,0,0,0,36,0,0,대출 상환,0,0,0dd38da7edd8f222412c0eb8,original_cleaned
43,0,1,4002107,2,1,0,1,0,0,0,0,0,0,7,3,1,4,0,0,대출 상환,0,0,ac8bf3b5f9dc7f54f52e7b17,original_cleaned
31,0,0,22372860,2,0,0,0,0,0,0,1,0,0,1,1,1,12,0,0,예금,0,1,5138b7bc26556538da63867b,original_cleaned
52,0,0,3343453,3,0,0,0,0,1,0,0,0,0,3,1,19,7,0,0,이체,0,0,4d1b3b43edf0150fe25a5510,original_cleaned
36,0,0,27617839,1,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,주택담보대출,0,0,211c01fa5e078f43cb6f3f04,original_cleaned
43,0,1,7298211,3,0,0,0,1,1,0,0,0,0,3,2,1,18,0,0,카드수령,0,0,94194d208fe735c3cdcfb491,original_cleaned
25,0,0,27839974,3,1,0,0,0,1,0,0,0,0,2,2,1,25,0,0,신용카드 발급,0,0,2b7e2ebcaa492ded5dee0306,original_cleaned
68,0,0,5902198,1,0,0,0,0,0,0,0,0,0,7,0,1,14,0,0,입금,0,0,757efc62e2838932bed9af40,original_cleaned
26,0,0,9177736,1,1,1,1,0,1,1,0,0,0,1,6,0,25,0,0,연체관리,0,0,84ce8f8962e4ee2139ec5d8d,original_cleaned
39,0,0,38655170,2,0,0,0,0,1,0,0,1,0,4,4,0,13,0,0,적금,1,0,caa5908c6457e0c6c5fce306,original_cleaned
55,0,1,13997978,3,1,0,0,0,0,0,0,0,0,3,2,2,17,0,0,주택담보대출,0,0,047b205784d9a542d9a13bc0,original_cleaned
39,0,1,17541369,1,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,금융상품가입,0,0,e1371f61d530d4495fff33f8,original_cleaned
73,0,0,24139082,2,0,0,0,0,1,0,0,0,0,0,0,0,305,3,0,통장 비밀번호 변경,0,0,c823edaa64ff824319b1e6ad,original_cleaned
57,0,1,85968,2,1,0,1,0,1,0,0,0,0,6,0,3,30,0,0,대출 상환,0,0,756699fb5400a63f5bcc42f2,original_cleaned
49,0,0,8960277,1,0,0,0,0,1,0,0,0,0,0,16,2,5,0,0,출금,0,0,1d8f9691aff50732aeb16050,original_cleaned
31,0,0,18404974,2,1,0,1,0,1,0,0,0,0,0,0,0,31,0,0,대출 상환,0,0,56787f7a7a1c1a8ab9831e28,original_cleaned
28,0,1,5962933,1,1,1,1,0,0,0,0,0,0,1,2,4,2,0,0,연체관리,0,0,a48738831242bce864395d69,original_cleaned
42,0,1,7157903,2,0,0,0,0,0,1,0,0,0,0,2,1,13,0,0,신용대출,0,0,f1e2b613837b0071d66a8d4d,original_cleaned
48,0,0,6756189,1,0,0,0,0,0,0,0,0,0,5,4,2,9,0,0,입금,0,0,49ebc2910f5b1947841bd9a5,original_cleaned
51,0,0,104753000,3,1,0,0,0,1,0,1,0,0,0,0,0,38,0,0,예금,0,1,b2b417dcc9da5e66ad89d8f6,original_cleaned
54,0,0,25783085,2,1,0,0,0,1,0,0,0,0,4,2,2,2,0,0,주택담보대출,0,0,c4672a0148164574deb603fc,original_cleaned
49,0,1,10000000,2,1,0,0,0,1,0,0,0,0,0,0,0,31,0,0,주택담보대출,0,0,24737ac88c6afa88521e5276,original_cleaned
66,0,0,2318530,2,1,0,0,0,1,0,0,0,0,7,4,0,1,0,0,입금,0,0,1da93d68502c02301f11471f,original_cleaned
55,0,0,14033267,1,0,0,0,0,1,1,0,0,0,3,1,14,1,0,0,이체,0,0,bb85d497abeeaa0bd870ef10,original_cleaned
57,1,1,25209642,1,1,1,0,0,1,1,0,0,3,3,2,1,26,0,0,부도관리,0,0,a63328f0cc4faa6ed145bc64,original_cleaned
33,1,0,4265804,1,0,0,0,0,0,0,0,0,0,2,1,1,14,0,0,법인카드 발급,0,0,f0712ae2945730f5bd0b4c82,original_cleaned
51,0,0,11139666,2,0,0,0,0,0,1,0,0,0,4,1,1,20,0,0,금융상품가입,0,0,c72b0bce0d0ce84b60fe7d0a,original_cleaned
42,0,0,648304,2,0,0,0,0,0,0,0,0,0,4,2,10,4,0,0,이체,0,0,50e4c44967f076d67668370b,original_cleaned
24,0,0,3141435,2,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,체크카드 발급,0,0,1774b618e966ecd32aebbbca,original_cleaned
38,1,1,9964550,3,1,0,0,0,1,0,0,0,0,0,0,0,44,0,0,기업대출,0,0,9aef3853f45fdda59a2dd5aa,original_cleaned
65,0,0,6532233,1,0,0,0,0,1,0,0,0,0,0,0,0,38,0,0,연금신청,0,0,3e51e701088f0f847108109a,original_cleaned
31,0,1,38842421,2,0,0,0,0,1,0,0,0,0,2,8,3,5,0,0,출금,0,0,83980d4b1f5e7c2aa5a343e8,original_cleaned
79,0,1,885339,2,1,0,0,0,0,1,0,0,0,0,0,0,42,0,0,연금신청,0,0,b4f684047ea000e88a959953,original_cleaned
28,0,0,500000,2,0,0,0,0,1,0,0,0,0,0,0,0,41,0,0,신용카드 발급,0,0,eeb29997ddae26d72ad8bfa1,original_cleaned
29,0,0,83276,1,0,0,0,0,0,0,0,0,0,2,2,4,18,0,0,신용대출,0,0,231c4dfa4e852fb722184ff8,original_cleaned
46,0,0,39188880,3,0,0,0,0,0,0,1,0,0,3,2,1,26,0,0,예금,0,1,70b3dc6997754a705000d1fb,original_cleaned
61,0,1,9976843,2,0,0,0,0,1,0,0,0,0,6,1,16,9,0,0,이체,0,0,84d21b47f7b74ce782ef0765,original_cleaned
28,0,0,3781763,3,0,0,0,0,1,1,0,1,0,4,5,5,30,0,0,적금,1,0,0dfdfcbc89e23efdb3495feb,original_cleaned
41,1,1,89908720,1,0,0,0,0,1,0,0,0,0,4,3,0,2,0,0,법인카드 발급,0,0,03d873209990d5edbaf8ac78,original_cleaned
35,0,1,28989540,1,0,0,0,0,1,0,0,0,0,4,1,0,5,0,0,신용카드 발급,0,0,ae9b30dec8681f2b62f07e98,original_cleaned
43,0,1,932241,1,0,0,0,0,1,0,0,0,0,3,1,1,7,0,0,신용대출,0,0,ac12557a2bf58dca9a8b6924,original_cleaned
42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,999,0,0,출금,0,0,faf87ad3564938a613f61bb4,original_cleaned
32,0,0,1993967,1,0,0,0,0,1,0,0,0,0,0,0,0,31,0,0,신용대출,0,0,78356a98d7911d1c09a0e2ae,original_cleaned
64,0,0,975795,1,1,0,0,0,1,0,0,0,0,12,2,1,12,0,0,입금,0,0,7ee7a34a4882c04bf40c67d4,original_cleaned
50,0,0,3769214,1,0,0,0,1,0,1,0,0,0,1,3,2,16,0,0,카드수령,0,0,63e20d0cdadbd41b30e29c33,original_cleaned
56,1,1,105613629,3,1,0,0,0,0,0,0,0,0,0,0,0,35,0,0,기업대출,0,0,86325ebb860f94f26c36876f,original_cleaned
48,0,1,860448,1,1,0,1,0,0,0,0,0,0,0,0,0,42,0,0,대출 상환,0,0,c067fd53edea3538f589b6aa,original_cleaned
49,0,0,3717665,1,0,0,0,0,0,0,0,1,0,0,0,0,41,0,0,적금,1,0,dca3c3c89857e70ea08bae58,original_cleaned
61,0,1,7962065,3,0,0,0,1,0,0,0,0,0,0,0,0,36,0,0,카드수령,0,0,28bb92a5032a44dc6378ce92,original_cleaned
61,0,1,658660,1,1,0,0,1,1,1,0,0,0,2,1,3,2,0,0,카드수령,0,0,f130783ab26ae30e2360e890,original_cleaned
45,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,999,0,0,법인계좌 개설,0,0,4225c087328dce82d3e46676,original_cleaned
22,0,1,7710587,1,0,0,0,0,1,0,0,0,0,2,4,2,27,0,0,전세자금대출,0,0,ce32353d28d3acbb99427a0b,original_cleaned
32,0,0,2463949,1,0,0,0,0,0,0,0,0,0,2,1,11,8,0,0,이체,0,0,81972c041b43005334554572,original_cleaned
77,0,1,5375629,1,0,0,0,0,1,0,0,0,0,9,2,0,14,0,0,입금,0,0,97aaad1f61bbe32c8cfab1e6,original_cleaned
39,0,0,18080039,3,1,0,0,0,1,0,0,0,0,4,2,2,13,0,0,신용카드 발급,0,0,27647c6f21742a52a636cd57,original_cleaned
35,0,0,386249,2,0,0,0,0,1,0,0,1,0,0,0,0,40,0,0,적금,1,0,30e680f1093f338d8246de4e,original_cleaned
43,0,0,89679,1,0,0,0,0,0,0,0,0,0,0,0,0,268,5,0,통장 비밀번호 변경,0,0,2b0f64cf034cf74f9fd70581,original_cleaned
25,0,1,725604,2,0,0,0,0,1,0,0,0,0,0,0,0,44,0,0,신용대출,0,0,e0dd08a49f41d93c471a8a20,original_cleaned
47,0,1,92717689,3,1,0,0,0,0,0,0,0,0,0,0,0,37,0,0,주택담보대출,0,0,5b28158b5be9281b23d89aa4,original_cleaned
48,0,1,981206,1,1,0,0,0,1,0,0,0,0,9,5,0,3,0,0,입금,0,0,7413f437460ca736ef605697,original_cleaned
45,0,0,42487366,2,0,0,0,0,1,1,0,0,0,4,2,3,21,0,0,주택담보대출,0,0,eefe8c3f4e19524b8dcc1ef2,original_cleaned
46,0,1,17070499,2,0,0,0,0,1,0,0,0,0,0,0,0,207,5,0,통장 비밀번호 변경,0,0,8e2d526837fb9a6efcf3e9a7,original_cleaned
71,0,1,1564991,2,0,0,0,0,1,0,0,0,0,2,2,4,29,0,0,연금신청,0,0,50acfc17bb9214b85fe5bb7d,original_cleaned
34,0,1,8719183,2,1,0,1,0,0,0,0,0,0,3,3,2,22,0,0,대출 상환,0,0,8208a820cdd0614ffe6c8230,original_cleaned
48,0,1,780472,1,1,1,1,0,1,0,0,0,0,2,3,0,14,0,0,연체관리,0,0,7e8677aacda3917e56bbb8ea,original_cleaned
41,1,0,7853955,4,0,0,0,0,1,0,0,0,0,5,3,1,9,0,0,법인카드 발급,0,0,0b1e20560c2194fc2db0a1dd,original_cleaned
35,0,1,13435341,2,0,0,0,0,0,1,0,0,0,2,6,2,21,0,0,금융상품가입,0,0,1a285fd52534bd078680a5e8,original_cleaned
56,1,1,4708120,1,1,0,0,0,1,0,0,0,0,2,4,3,12,0,0,기업대출,0,0,968c4639a4a85e1cd10594ae,original_cleaned
49,0,0,10838856,2,0,0,0,0,1,0,0,0,0,1,0,11,9,0,0,이체,0,0,f674208a8ec4d1c13b12fb73,original_cleaned
44,1,1,165003301,1,0,0,0,0,1,0,0,0,0,4,3,0,1,0,0,법인카드 발급,0,0,754a4a47d2ecf861fd5ddf99,original_cleaned
29,0,0,1368704,2,0,0,0,0,1,1,0,0,0,2,2,17,3,0,0,이체,0,0,44a9c00bebcf2e47f03ae51a,original_cleaned
46,0,1,6619474,2,1,0,0,0,0,1,0,0,0,2,5,1,9,0,0,출금,0,0,5872e163fd493af136e816e4,original_cleaned
57,0,1,2884810,1,1,1,0,0,0,0,0,0,0,0,0,0,31,0,0,연체관리,0,0,46a158d892460c9e5e27a0e6,original_cleaned
39,0,0,1786498,2,0,0,0,1,1,1,0,0,0,3,0,4,17,0,0,카드수령,0,0,a46bf045bb9e35675664100d,original_cleaned
43,0,0,515977,1,0,0,0,0,0,0,0,0,0,3,1,12,5,0,0,이체,0,0,8fc794bc59d75d608d99969a,original_cleaned
27,1,1,8734172,4,0,0,0,0,0,0,0,0,0,2,3,5,15,0,0,법인카드 발급,0,0,72242607b7d202341889923a,original_cleaned
36,0,1,2029417,1,0,0,0,0,0,0,0,0,0,5,5,0,13,0,0,신용대출,0,0,fce732b040f5d85e850d8b98,original_cleaned
41,0,1,5081557,1,0,0,0,1,1,0,0,0,0,6,2,1,18,0,0,카드수령,0,0,4e21658cf5f57cdf4371b02b,original_cleaned
33,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,999,0,0,법인계좌 개설,0,0,1e095a1c4ea9f7b1fe5cb582,original_cleaned
62,0,1,5049338,2,1,1,1,0,1,0,0,0,0,5,4,2,16,0,0,연체관리,0,0,45e2e96bad882434bc281064,original_cleaned
31,0,0,503891,2,0,0,0,0,0,0,0,0,0,4,2,2,17,0,0,체크카드 발급,0,0,dd849331457c6bf40f5c1697,original_cleaned
31,0,1,1701999,2,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,신용대출,0,0,80705b181f19441a9b1d479e,original_cleaned
41,0,1,1127591,2,0,0,0,0,1,0,0,0,0,5,1,4,27,0,0,신용대출,0,0,7da073ad0038aa62b48b8f1a,original_cleaned
75,0,0,11731219,2,0,0,0,0,1,0,0,0,0,2,2,3,23,0,0,연금신청,0,0,a00bce5a0ee49fe328584626,original_cleaned
53,0,1,9315890,1,0,0,0,0,1,0,0,0,0,0,1,7,9,0,0,이체,0,0,de5a90686679f50222cd9318,original_cleaned
59,0,1,32536395,2,0,0,0,0,1,1,0,0,0,1,8,1,6,0,0,출금,0,0,2962994c9a11e8afab022439,original_cleaned
38,1,1,91322512,3,1,0,0,0,0,0,0,0,0,1,3,3,20,0,0,기업대출,0,0,d247ae6eba0778cc2b942c86,original_cleaned
56,0,1,4191120,3,0,0,0,1,1,0,0,0,0,6,2,0,25,0,0,카드수령,0,0,fcd257ecb9a851ba082b7dcb,original_cleaned
39,1,0,4341646,1,0,0,0,0,1,0,0,0,0,2,3,2,25,0,0,법인카드 발급,0,0,bd8f2ee78be28a50f99168d2,original_cleaned
64,0,1,9376324,2,0,0,0,0,0,0,0,0,0,2,2,2,8,0,0,연금신청,0,0,a5fd7997e03f744ee345f080,original_cleaned
39,0,1,11538440,1,1,1,1,0,0,0,0,0,0,1,6,2,28,0,0,연체관리,0,0,e29420b31c1251c385f4391a,original_cleaned
49,0,1,15069442,2,0,0,0,1,1,0,0,0,0,0,0,0,33,0,0,카드수령,0,0,d19d2053674930f8b282b090,original_cleaned
58,0,0,8938521,1,1,1,0,0,1,1,0,0,0,3,4,4,22,0,0,연체관리,0,0,d186b52745b64c6c9289570e,original_cleaned
45,0,1,65052890,2,0,0,0,0,1,0,0,0,0,4,2,2,22,0,0,주택담보대출,0,0,b3ff2f28aae4b64d8f08f617,original_cleaned
78,0,1,21517143,2,0,0,0,0,1,1,0,0,0,5,3,0,30,0,0,연금신청,0,0,d0fda7305ce95d6ed26dc124,original_cleaned
46,0,0,1673910,2,0,0,0,0,1,0,0,0,0,0,0,0,34,0,0,신용대출,0,0,1043fbf80e07d8ec132a44fc,original_cleaned
47,0,1,123989835,1,0,0,0,0,1,0,0,0,0,4,3,0,1,0,0,주택담보대출,0,0,d5d1e78e9d888f63a7497647,original_cleaned
60,0,0,21827909,3,1,0,0,0,1,1,1,0,0,4,7,4,8,0,0,예금,0,1,ee970c58f0b201ed0e2ddaad,original_cleaned
52,0,1,259029,2,0,0,0,0,0,0,0,0,0,1,13,0,14,0,0,출금,0,0,b92022fc0d4582a4f29dfadd,original_cleaned
26,0,1,43635806,2,0,0,0,0,1,0,0,0,0,1,1,11,1,0,0,이체,0,0,88fd369f9efbc90dd47a5f60,original_cleaned
38,0,0,3673233,2,0,0,0,0,0,1,0,1,0,0,0,0,32,0,0,적금,1,0,e508816587fb44380c71eaab,original_cleaned
29,0,0,2810381,1,0,0,0,0,0,0,0,0,0,4,3,1,16,0,0,체크카드 발급,0,0,a154cafed3218db7d8bf342e,original_cleaned
24,0,1,3960360,1,0,0,0,0,0,1,0,0,0,5,3,2,17,0,0,전세자금대출,0,0,3acdab70186c5d067af4c540,original_cleaned
62,0,1,15662891,2,1,0,0,0,0,1,0,0,0,0,0,0,32,0,0,소상공인 대출,0,0,1efb837259d843c0e88a0b1f,original_cleaned
24,0,0,8706700,1,0,0,0,0,1,1,0,1,0,2,3,1,22,0,0,적금,1,0,aca8b74a20bf4e36e92b47d6,original_cleaned
71,0,1,4946422,1,0,0,0,0,1,1,0,0,0,12,2,1,9,0,0,금융상품가입,0,0,ad53c76032c0e5ebaee96e1f,original_cleaned
49,0,1,4733399,2,1,0,0,0,1,1,0,0,0,3,7,1,11,0,0,출금,0,0,724f66e51fca34332437e4c7,original_cleaned
34,0,0,15892121,1,1,1,0,0,1,0,0,0,0,2,2,3,2,0,0,연체관리,0,0,01d6931f87f5a74f5dbd71b8,original_cleaned
43,0,1,1899499,2,1,1,0,0,1,1,0,0,0,3,4,3,5,0,0,연체관리,0,0,624b420f6fdefc2f3dc273b5,original_cleaned
46,0,1,20123066,1,0,0,0,0,0,0,0,0,0,4,0,0,13,0,0,금융상품가입,0,0,9be21ac2bb25206879e1e6fe,original_cleaned
61,0,0,4776749,2,1,0,0,0,1,1,0,0,0,0,9,1,4,0,0,출금,0,0,8f7c2386288aa782723bc6be,original_cleaned
63,0,0,6178524,1,0,0,0,0,1,0,0,0,0,5,0,1,24,0,0,소상공인 대출,0,0,f1edab92e849ed2e3ac344b4,original_cleaned
22,0,0,3130435,1,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,체크카드 발급,0,0,ce97a26c496182f8c58eef78,original_cleaned
24,0,1,6072758,2,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,전세자금대출,0,0,b885364e4e4960ea6f13608e,original_cleaned
77,0,0,46869634,2,0,0,0,0,0,0,0,0,0,4,4,1,22,0,0,연금신청,0,0,91693b01e987758b03a8e706,original_cleaned
57,0,1,2035386,1,0,0,0,0,0,0,0,0,0,0,0,0,317,3,0,통장 비밀번호 변경,0,0,6cf8f98654576151877646d1,original_cleaned
27,0,1,3465635,3,0,0,0,0,0,0,0,1,0,0,0,0,41,0,0,적금,1,0,0bca955690b40f890b3db2d6,original_cleaned
29,0,1,7908155,1,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,전세자금대출,0,0,f6693c3204442374267ef6d7,original_cleaned
55,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,999,0,0,이체,0,0,dd05485721e3438f188c6f16,original_cleaned
63,0,1,952717,1,0,0,0,0,0,0,0,0,0,0,0,0,362,3,0,통장 비밀번호 변경,0,0,9faeb72e447dcaed4e2f79f7,original_cleaned
33,0,1,567231,1,1,0,1,0,1,0,0,0,0,2,5,4,21,0,0,대출 상환,0,0,aec2f0bfd432b0e22b0ad95a,original_cleaned
49,0,0,10757589,1,0,0,0,0,0,0,0,0,0,2,6,4,8,0,0,금융상품가입,0,0,552ce1b85377cc4b192cc247,original_cleaned
56,0,1,3581136,2,1,0,0,0,0,0,0,0,0,11,5,1,14,0,0,입금,0,0,a6e705c0862b88b4189107ca,original_cleaned
46,0,0,6264861,1,1,0,1,0,0,0,0,0,0,4,0,4,12,0,0,대출 상환,0,0,6ee4c0e173a8963179f7a1d1,original_cleaned
66,0,1,89061646,1,0,0,0,0,1,0,0,0,0,0,0,0,39,0,0,연금신청,0,0,f26dcc4e47afd4b2ce8e0609,original_cleaned
25,1,1,9050722,2,1,1,0,0,0,0,0,0,3,0,0,0,31,0,0,부도관리,0,0,c52ce830f75608285b575c85,original_cleaned
50,0,1,11214808,2,0,0,0,0,0,0,0,0,0,1,1,10,3,0,0,예금,0,0,c7387ad7603b4e916b4509d4,original_cleaned
63,0,0,1505707,2,0,0,0,0,0,0,0,0,0,3,0,18,1,0,0,이체,0,0,917a531f57d15be6a16b7161,original_cleaned
51,0,1,1000000,1,0,0,0,0,0,1,0,0,0,0,3,3,23,0,0,금융상품가입,0,0,bc15fd1694f8467b3d922c67,original_cleaned
60,0,1,25329039,1,1,0,0,0,0,0,0,0,0,1,4,14,2,0,0,이체,0,0,444485dd2d43136f829b3525,original_cleaned
37,0,1,8285231,1,1,0,1,0,1,1,0,0,0,3,4,5,13,0,0,대출 상환,0,0,dbf742337377f29961b17265,original_cleaned
46,0,1,15699032,2,1,0,1,0,0,0,0,0,0,2,5,1,24,0,0,대출 상환,0,0,0c7f84210548329366d4793e,original_cleaned
50,0,1,17787803,1,1,0,1,0,0,0,0,0,0,4,4,2,15,0,0,대출 상환,0,0,d67e2721b23a6ad6f668cd40,original_cleaned
64,0,1,1414111,2,0,0,0,0,0,1,0,0,0,7,3,2,13,0,0,입금,0,0,01c8e9151c6e1fb9ea24a4b5,original_cleaned
